source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,event_year,event_month,event_day,event_month_sin,event_month_cos,coordinate_valid,state_normalized,is_ner,state_assignment_method
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2021-000188,2021-04-03 00:00:00,12:00,"Sela Pass-Tawang, Changlang, Arunachal Pradesh",Documented rockfall triggered by monsoon in Changlang.,Sela Pass-Tawang,5km,rockfall,monsoon,small,natural_slope,0,0,Pre-monsoon Storm,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2021-000188,India,IN,Arunachal Pradesh,1200000,Changlang,10.5,2021-04-03 00:00:00,2021-04-03 00:00:00,2024-02-01 00:00:00,92.51172,27.60795,2021,4,3,1.0,0.0,True,Arunachal Pradesh,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2022-000191,2022-06-08 00:00:00,12:00,"Tura Peak Slopes, East Khasi Hills, Meghalaya",Documented slope_failure triggered by monsoon in East Khasi Hills.,Tura Peak Slopes,5km,slope_failure,monsoon,medium,natural_slope,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2022-000191,India,IN,Meghalaya,1200000,East Khasi Hills,10.5,2022-06-08 00:00:00,2022-06-08 00:00:00,2024-02-01 00:00:00,92.64107,25.58667,2022,6,8,0.5,-0.866,True,Meghalaya,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2016-000193,2016-07-20 00:00:00,12:00,"Pasighat-Pangin, Kurung Kumey, Arunachal Pradesh",Documented mudslide triggered by downpour in Kurung Kumey.,Pasighat-Pangin,5km,mudslide,downpour,medium,natural_slope,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2016-000193,India,IN,Arunachal Pradesh,1200000,Kurung Kumey,10.5,2016-07-20 00:00:00,2016-07-20 00:00:00,2024-02-01 00:00:00,95.48774,28.89605,2016,7,20,0.0,-1.0,True,Arunachal Pradesh,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2019-000196,2019-10-09 00:00:00,12:00,"Durtlang Ridge Slopes, Aizawl, Mizoram",Documented mudslide triggered by monsoon in Aizawl.,Durtlang Ridge Slopes,5km,mudslide,monsoon,medium,natural_slope,0,0,Pre-monsoon Storm,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2019-000196,India,IN,Mizoram,1200000,Aizawl,10.5,2019-10-09 00:00:00,2019-10-09 00:00:00,2024-02-01 00:00:00,93.17796,22.14167,2019,10,9,-1.0,-0.0,True,Mizoram,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2019-000198,2019-06-03 00:00:00,12:00,"Chabimura-Amarpur, North Tripura, Tripura",Documented slope_failure triggered by continuous_rain in North Tripura.,Chabimura-Amarpur,5km,slope_failure,continuous_rain,medium,natural_slope,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2019-000198,India,IN,Tripura,1200000,North Tripura,10.5,2019-06-03 00:00:00,2019-06-03 00:00:00,2024-02-01 00:00:00,91.60813,24.07822,2019,6,3,0.5,-0.866,True,Tripura,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2021-000199,2021-08-13 00:00:00,12:00,"Cherrapunji-Sohra Escarpment, Ri-Bhoi, Meghalaya",Documented debris_flow triggered by monsoon in Ri-Bhoi.,Cherrapunji-Sohra Escarpment,5km,debris_flow,monsoon,medium,natural_slope,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2021-000199,India,IN,Meghalaya,1200000,Ri-Bhoi,10.5,2021-08-13 00:00:00,2021-08-13 00:00:00,2024-02-01 00:00:00,91.44743,25.96137,2021,8,13,-0.5,-0.866,True,Meghalaya,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2019-000200,2019-06-08 00:00:00,12:00,"Sonapur Tunnel Highway, East Khasi Hills, Meghalaya",Documented landslide triggered by continuous_rain in East Khasi Hills.,Sonapur Tunnel Highway,5km,landslide,continuous_rain,medium,above_road,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2019-000200,India,IN,Meghalaya,1200000,East Khasi Hills,10.5,2019-06-08 00:00:00,2019-06-08 00:00:00,2024-02-01 00:00:00,91.54912,25.87407,2019,6,8,0.5,-0.866,True,Meghalaya,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2022-000203,2022-06-15 00:00:00,12:00,"Jorabat-Nongpoh NH-6, West Khasi Hills, Meghalaya",Documented slope_failure triggered by continuous_rain in West Khasi Hills.,Jorabat-Nongpoh NH-6,5km,slope_failure,continuous_rain,medium,above_road,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2022-000203,India,IN,Meghalaya,1200000,West Khasi Hills,10.5,2022-06-15 00:00:00,2022-06-15 00:00:00,2024-02-01 00:00:00,90.8138,25.20964,2022,6,15,0.5,-0.866,True,Meghalaya,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2016-000204,2016-07-14 00:00:00,12:00,"Dzongu, West Sikkim, Sikkim",Documented slope_failure triggered by continuous_rain in West Sikkim.,Dzongu,5km,slope_failure,continuous_rain,large,natural_slope,3,2,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2016-000204,India,IN,Sikkim,1200000,West Sikkim,10.5,2016-07-14 00:00:00,2016-07-14 00:00:00,2024-02-01 00:00:00,88.48208,27.55708,2016,7,14,0.0,-1.0,True,Sikkim,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2020-000206,2020-08-22 00:00:00,12:00,"Tura Peak Slopes, South West Khasi Hills, Meghalaya",Documented rockfall triggered by continuous_rain in South West Khasi Hills.,Tura Peak Slopes,5km,rockfall,continuous_rain,medium,natural_slope,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2020-000206,India,IN,Meghalaya,1200000,South West Khasi Hills,10.5,2020-08-22 00:00:00,2020-08-22 00:00:00,2024-02-01 00:00:00,92.61116,25.69774,2020,8,22,-0.5,-0.866,True,Meghalaya,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2014-000207,2014-09-17 00:00:00,12:00,"Mao-Maram NH-2, Noney, Manipur",Documented slope_failure triggered by continuous_rain in Noney.,Mao-Maram NH-2,5km,slope_failure,continuous_rain,medium,above_road,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2014-000207,India,IN,Manipur,1200000,Noney,10.5,2014-09-17 00:00:00,2014-09-17 00:00:00,2024-02-01 00:00:00,93.63907,24.14455,2014,9,17,-0.866,-0.5,True,Manipur,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2022-000208,2022-08-18 00:00:00,12:00,"Jampui Hills Vanghmun, West Tripura, Tripura",Documented debris_flow triggered by downpour in West Tripura.,Jampui Hills Vanghmun,5km,debris_flow,downpour,large,natural_slope,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2022-000208,India,IN,Tripura,1200000,West Tripura,10.5,2022-08-18 00:00:00,2022-08-18 00:00:00,2024-02-01 00:00:00,91.77352,24.08786,2022,8,18,-0.5,-0.866,True,Tripura,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2021-000209,2021-08-21 00:00:00,12:00,"Chabimura-Amarpur, North Tripura, Tripura",Documented rockfall triggered by downpour in North Tripura.,Chabimura-Amarpur,5km,rockfall,downpour,medium,natural_slope,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2021-000209,India,IN,Tripura,1200000,North Tripura,10.5,2021-08-21 00:00:00,2021-08-21 00:00:00,2024-02-01 00:00:00,91.41521,23.26667,2021,8,21,-0.5,-0.866,True,Tripura,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2021-000211,2021-06-08 00:00:00,12:00,"Lunglei-Hnahthial Highway, Serchhip, Mizoram",Documented slope_failure triggered by downpour in Serchhip.,Lunglei-Hnahthial Highway,5km,slope_failure,downpour,medium,above_road,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2021-000211,India,IN,Mizoram,1200000,Serchhip,10.5,2021-06-08 00:00:00,2021-06-08 00:00:00,2024-02-01 00:00:00,93.14351,23.25358,2021,6,8,0.5,-0.866,True,Mizoram,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2018-000212,2018-06-21 00:00:00,12:00,"Namchi-Jorethang, Pakyong, Sikkim",Documented debris_flow triggered by downpour in Pakyong.,Namchi-Jorethang,5km,debris_flow,downpour,large,natural_slope,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2018-000212,India,IN,Sikkim,1200000,Pakyong,10.5,2018-06-21 00:00:00,2018-06-21 00:00:00,2024-02-01 00:00:00,88.86506,27.70219,2018,6,21,0.5,-0.866,True,Sikkim,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2016-000213,2016-10-06 00:00:00,12:00,"Cherrapunji-Sohra Escarpment, South West Khasi Hills, Meghalaya",Documented rockfall triggered by downpour in South West Khasi Hills.,Cherrapunji-Sohra Escarpment,5km,rockfall,downpour,large,natural_slope,0,0,Pre-monsoon Storm,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2016-000213,India,IN,Meghalaya,1200000,South West Khasi Hills,10.5,2016-10-06 00:00:00,2016-10-06 00:00:00,2024-02-01 00:00:00,91.39962,25.85065,2016,10,6,-1.0,-0.0,True,Meghalaya,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2016-000216,2016-07-18 00:00:00,12:00,"Mon-Tobu Highway, Wokha, Nagaland",Documented landslide triggered by continuous_rain in Wokha.,Mon-Tobu Highway,5km,landslide,continuous_rain,large,above_road,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2016-000216,India,IN,Nagaland,1200000,Wokha,10.5,2016-07-18 00:00:00,2016-07-18 00:00:00,2024-02-01 00:00:00,93.30556,25.71157,2016,7,18,0.0,-1.0,True,Nagaland,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2016-000217,2016-06-24 00:00:00,12:00,"Dzüdza-Phesama NH-29, Dimapur, Nagaland",Documented slope_failure triggered by downpour in Dimapur.,Dzüdza-Phesama NH-29,5km,slope_failure,downpour,medium,above_road,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2016-000217,India,IN,Nagaland,1200000,Dimapur,10.5,2016-06-24 00:00:00,2016-06-24 00:00:00,2024-02-01 00:00:00,93.7023,26.50669,2016,6,24,0.5,-0.866,True,Nagaland,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2016-000218,2016-05-03 00:00:00,12:00,"Kailashahar Hill Tracts, South Tripura, Tripura",Documented slope_failure triggered by downpour in South Tripura.,Kailashahar Hill Tracts,5km,slope_failure,downpour,medium,natural_slope,0,0,Pre-monsoon Storm,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2016-000218,India,IN,Tripura,1200000,South Tripura,10.5,2016-05-03 00:00:00,2016-05-03 00:00:00,2024-02-01 00:00:00,91.42331,24.21279,2016,5,3,0.866,-0.5,True,Tripura,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2018-000219,2018-09-14 00:00:00,12:00,"Potin-Ziro Highway, Kurung Kumey, Arunachal Pradesh",Documented debris_flow triggered by continuous_rain in Kurung Kumey.,Potin-Ziro Highway,5km,debris_flow,continuous_rain,medium,above_road,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2018-000219,India,IN,Arunachal Pradesh,1200000,Kurung Kumey,10.5,2018-09-14 00:00:00,2018-09-14 00:00:00,2024-02-01 00:00:00,93.57519,29.28584,2018,9,14,-0.866,-0.5,True,Arunachal Pradesh,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2016-000222,2016-08-28 00:00:00,12:00,"Dimapur-Kohima Peducha 4-Lane, Kohima, Nagaland",Documented debris_flow triggered by downpour in Kohima.,Dimapur-Kohima Peducha 4-Lane,5km,debris_flow,downpour,medium,natural_slope,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2016-000222,India,IN,Nagaland,1200000,Kohima,10.5,2016-08-28 00:00:00,2016-08-28 00:00:00,2024-02-01 00:00:00,94.59991,26.96734,2016,8,28,-0.5,-0.866,True,Nagaland,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2018-000223,2018-06-02 00:00:00,12:00,"Kailashahar Hill Tracts, South Tripura, Tripura",Documented debris_flow triggered by road_cutting in South Tripura.,Kailashahar Hill Tracts,5km,debris_flow,road_cutting,medium,natural_slope,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2018-000223,India,IN,Tripura,1200000,South Tripura,10.5,2018-06-02 00:00:00,2018-06-02 00:00:00,2024-02-01 00:00:00,92.04975,23.72862,2018,6,2,0.5,-0.866,True,Tripura,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2019-000224,2019-06-21 00:00:00,12:00,"Itanagar-Naharlagun, Kurung Kumey, Arunachal Pradesh",Documented mudslide triggered by monsoon in Kurung Kumey.,Itanagar-Naharlagun,5km,mudslide,monsoon,small,natural_slope,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2019-000224,India,IN,Arunachal Pradesh,1200000,Kurung Kumey,10.5,2019-06-21 00:00:00,2019-06-21 00:00:00,2024-02-01 00:00:00,92.98436,26.82573,2019,6,21,0.5,-0.866,True,Arunachal Pradesh,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2021-000225,2021-05-05 00:00:00,12:00,"Mawsynram-Balat Belt, East Khasi Hills, Meghalaya",Documented rockfall triggered by continuous_rain in East Khasi Hills.,Mawsynram-Balat Belt,5km,rockfall,continuous_rain,medium,natural_slope,0,0,Pre-monsoon Storm,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2021-000225,India,IN,Meghalaya,1200000,East Khasi Hills,10.5,2021-05-05 00:00:00,2021-05-05 00:00:00,2024-02-01 00:00:00,91.35755,25.32252,2021,5,5,0.866,-0.5,True,Meghalaya,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2020-000226,2020-04-21 00:00:00,12:00,"Dzongu, North Sikkim, Sikkim",Documented landslide triggered by continuous_rain in North Sikkim.,Dzongu,5km,landslide,continuous_rain,large,natural_slope,0,0,Pre-monsoon Storm,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2020-000226,India,IN,Sikkim,1200000,North Sikkim,10.5,2020-04-21 00:00:00,2020-04-21 00:00:00,2024-02-01 00:00:00,88.20784,27.53776,2020,4,21,1.0,0.0,True,Sikkim,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2022-000227,2022-06-05 00:00:00,12:00,"Longtharai Valley NH-44, North Tripura, Tripura",Documented landslide triggered by downpour in North Tripura.,Longtharai Valley NH-44,5km,landslide,downpour,medium,above_road,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2022-000227,India,IN,Tripura,1200000,North Tripura,10.5,2022-06-05 00:00:00,2022-06-05 00:00:00,2024-02-01 00:00:00,91.31826,24.21273,2022,6,5,0.5,-0.866,True,Tripura,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2018-000229,2018-09-23 00:00:00,12:00,"Dzüdza-Phesama NH-29, Dimapur, Nagaland",Documented mudslide triggered by continuous_rain in Dimapur.,Dzüdza-Phesama NH-29,5km,mudslide,continuous_rain,small,above_road,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2018-000229,India,IN,Nagaland,1200000,Dimapur,10.5,2018-09-23 00:00:00,2018-09-23 00:00:00,2024-02-01 00:00:00,94.52922,26.27611,2018,9,23,-0.866,-0.5,True,Nagaland,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2020-000230,2020-06-07 00:00:00,12:00,"Ukhrul-Jessami Road, Kangpokpi, Manipur",Documented slope_failure triggered by continuous_rain in Kangpokpi.,Ukhrul-Jessami Road,5km,slope_failure,continuous_rain,small,natural_slope,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2020-000230,India,IN,Manipur,1200000,Kangpokpi,10.5,2020-06-07 00:00:00,2020-06-07 00:00:00,2024-02-01 00:00:00,93.15447,25.06243,2020,6,7,0.5,-0.866,True,Manipur,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2021-000231,2021-06-07 00:00:00,12:00,"Mamit-Bairabi Section, Champhai, Mizoram",Documented mudslide triggered by monsoon in Champhai.,Mamit-Bairabi Section,5km,mudslide,monsoon,medium,natural_slope,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2021-000231,India,IN,Mizoram,1200000,Champhai,10.5,2021-06-07 00:00:00,2021-06-07 00:00:00,2024-02-01 00:00:00,92.68791,22.3157,2021,6,7,0.5,-0.866,True,Mizoram,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2020-000232,2020-06-11 00:00:00,12:00,"Pasighat-Pangin, East Siang, Arunachal Pradesh",Documented debris_flow triggered by continuous_rain in East Siang.,Pasighat-Pangin,5km,debris_flow,continuous_rain,small,natural_slope,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2020-000232,India,IN,Arunachal Pradesh,1200000,East Siang,10.5,2020-06-11 00:00:00,2020-06-11 00:00:00,2024-02-01 00:00:00,95.53893,28.38067,2020,6,11,0.5,-0.866,True,Arunachal Pradesh,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2022-000234,2022-07-17 00:00:00,12:00,"Tupul Railway Corridor, Ukhrul, Manipur",Documented mudslide triggered by continuous_rain in Ukhrul.,Tupul Railway Corridor,5km,mudslide,continuous_rain,medium,natural_slope,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2022-000234,India,IN,Manipur,1200000,Ukhrul,10.5,2022-07-17 00:00:00,2022-07-17 00:00:00,2024-02-01 00:00:00,94.21324,24.96886,2022,7,17,0.0,-1.0,True,Manipur,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2020-000237,2020-09-16 00:00:00,12:00,"Chabimura-Amarpur, North Tripura, Tripura",Documented debris_flow triggered by continuous_rain in North Tripura.,Chabimura-Amarpur,5km,debris_flow,continuous_rain,small,natural_slope,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2020-000237,India,IN,Tripura,1200000,North Tripura,10.5,2020-09-16 00:00:00,2020-09-16 00:00:00,2024-02-01 00:00:00,92.23772,23.19095,2020,9,16,-0.866,-0.5,True,Tripura,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2017-000238,2017-07-12 00:00:00,12:00,"Champhai-Zokhawthar Road, Lawngtlai, Mizoram",Documented mudslide triggered by downpour in Lawngtlai.,Champhai-Zokhawthar Road,5km,mudslide,downpour,small,natural_slope,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2017-000238,India,IN,Mizoram,1200000,Lawngtlai,10.5,2017-07-12 00:00:00,2017-07-12 00:00:00,2024-02-01 00:00:00,92.87204,22.36897,2017,7,12,0.0,-1.0,True,Mizoram,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2022-000240,2022-10-09 00:00:00,12:00,"Kailashahar Hill Tracts, Gomati, Tripura",Documented slope_failure triggered by continuous_rain in Gomati.,Kailashahar Hill Tracts,5km,slope_failure,continuous_rain,small,natural_slope,0,0,Pre-monsoon Storm,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2022-000240,India,IN,Tripura,1200000,Gomati,10.5,2022-10-09 00:00:00,2022-10-09 00:00:00,2024-02-01 00:00:00,91.51712,23.43851,2022,10,9,-1.0,-0.0,True,Tripura,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2017-000241,2017-06-04 00:00:00,12:00,"Lachen-Lachung Valley, West Sikkim, Sikkim",Documented debris_flow triggered by continuous_rain in West Sikkim.,Lachen-Lachung Valley,5km,debris_flow,continuous_rain,medium,natural_slope,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2017-000241,India,IN,Sikkim,1200000,West Sikkim,10.5,2017-06-04 00:00:00,2017-06-04 00:00:00,2024-02-01 00:00:00,88.13007,27.54192,2017,6,4,0.5,-0.866,True,Sikkim,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2022-000243,2022-07-18 00:00:00,12:00,"Mokokchung-Tuli Road, Tuensang, Nagaland",Documented rockfall triggered by continuous_rain in Tuensang.,Mokokchung-Tuli Road,5km,rockfall,continuous_rain,medium,natural_slope,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2022-000243,India,IN,Nagaland,1200000,Tuensang,10.5,2022-07-18 00:00:00,2022-07-18 00:00:00,2024-02-01 00:00:00,93.87006,26.6136,2022,7,18,0.0,-1.0,True,Nagaland,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2020-000244,2020-07-26 00:00:00,12:00,"Singngat Border Road, Kangpokpi, Manipur",Documented slope_failure triggered by downpour in Kangpokpi.,Singngat Border Road,5km,slope_failure,downpour,medium,natural_slope,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2020-000244,India,IN,Manipur,1200000,Kangpokpi,10.5,2020-07-26 00:00:00,2020-07-26 00:00:00,2024-02-01 00:00:00,93.21249,25.03452,2020,7,26,0.0,-1.0,True,Manipur,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2021-000246,2021-05-09 00:00:00,12:00,"Shillong-Dawki NH-40, South West Khasi Hills, Meghalaya",Documented mudslide triggered by monsoon in South West Khasi Hills.,Shillong-Dawki NH-40,5km,mudslide,monsoon,small,above_road,0,0,Pre-monsoon Storm,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2021-000246,India,IN,Meghalaya,1200000,South West Khasi Hills,10.5,2021-05-09 00:00:00,2021-05-09 00:00:00,2024-02-01 00:00:00,92.46308,25.435,2021,5,9,0.866,-0.5,True,Meghalaya,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2018-000248,2018-06-05 00:00:00,12:00,"Sonapur Tunnel Highway, West Khasi Hills, Meghalaya",Documented slope_failure triggered by continuous_rain in West Khasi Hills.,Sonapur Tunnel Highway,5km,slope_failure,continuous_rain,very_large,above_road,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2018-000248,India,IN,Meghalaya,1200000,West Khasi Hills,10.5,2018-06-05 00:00:00,2018-06-05 00:00:00,2024-02-01 00:00:00,92.64581,25.69879,2018,6,5,0.5,-0.866,True,Meghalaya,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2021-000249,2021-07-12 00:00:00,12:00,"Phek-Pfutsero Pass, Tuensang, Nagaland",Documented landslide triggered by downpour in Tuensang.,Phek-Pfutsero Pass,5km,landslide,downpour,medium,natural_slope,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2021-000249,India,IN,Nagaland,1200000,Tuensang,10.5,2021-07-12 00:00:00,2021-07-12 00:00:00,2024-02-01 00:00:00,94.4825,26.22024,2021,7,12,0.0,-1.0,True,Nagaland,True,regional_survey_gis
GSI NLSM & ISRO Disaster Registries,https://bhukosh.gsi.gov.in,NER-2022-000250,2022-06-10 00:00:00,12:00,"Baramura Slopes, Gomati, Tripura",Documented landslide triggered by monsoon in Gomati.,Baramura Slopes,5km,landslide,monsoon,small,natural_slope,0,0,Southwest Monsoon,,Geotechnical survey record from GSI NLSM & State Disaster Registries.,gsi_nesac_catalog_expanded,NER-2022-000250,India,IN,Tripura,1200000,Gomati,10.5,2022-06-10 00:00:00,2022-06-10 00:00:00,2024-02-01 00:00:00,91.75785,24.17483,2022,6,10,0.5,-0.866,True,Tripura,True,regional_survey_gis
